match_id,minute,game_version,game_duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_cs,red_cs,cs_diff,blue_kills,red_kills,kill_diff,blue_towers_destroyed,red_towers_destroyed,tower_diff,blue_dragons,red_dragons,dragon_diff,blue_dragons_to_soul,red_dragons_to_soul,blue_has_soul,red_has_soul,blue_elders,red_elders,blue_heralds,red_heralds,blue_barons,red_barons,blue_inhibs_alive,red_inhibs_alive,blue_nexus_turrets_alive,red_nexus_turrets_alive,blue_win
NA1_5644590044,7,16.18.817.5716,1760,11907,12121,-214,12472,13390,-918,196,213,-17,3,4,-1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,8,16.18.817.5716,1760,13869,13748,121,14949,15659,-710,236,250,-14,4,5,-1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,9,16.18.817.5716,1760,15203,16268,-1065,16588,18511,-1923,261,294,-33,4,7,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,10,16.18.817.5716,1760,16998,18049,-1051,19080,20680,-1600,292,331,-39,5,8,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,11,16.18.817.5716,1760,19271,20863,-1592,21811,22598,-787,334,359,-25,6,9,-3,0,1,-1,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,12,16.18.817.5716,1760,21330,22803,-1473,24287,25258,-971,369,396,-27,7,10,-3,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,13,16.18.817.5716,1760,22539,24123,-1584,26403,26399,4,392,413,-21,7,11,-4,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,14,16.18.817.5716,1760,24260,25534,-1274,27989,28813,-824,418,447,-29,7,11,-4,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,15,16.18.817.5716,1760,25776,27336,-1560,30086,31789,-1703,455,483,-28,7,12,-5,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,16,16.18.817.5716,1760,28201,28855,-654,33461,33693,-232,499,520,-21,8,12,-4,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,17,16.18.817.5716,1760,30481,32016,-1535,36423,38123,-1700,539,554,-15,9,16,-7,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,18,16.18.817.5716,1760,32750,34416,-1666,38962,40996,-2034,587,606,-19,9,16,-7,0,2,-2,0,3,-3,4,1,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644590044,19,16.18.817.5716,1760,33977,37564,-3587,40573,45630,-5057,612,661,-49,9,18,-9,0,2,-2,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5644590044,20,16.18.817.5716,1760,35424,40209,-4785,43166,47052,-3886,649,679,-30,9,18,-9,0,4,-4,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5644590044,21,16.18.817.5716,1760,38160,41931,-3771,44880,48887,-4007,671,713,-42,10,18,-8,1,4,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5644590044,22,16.18.817.5716,1760,39658,43571,-3913,46874,50998,-4124,709,748,-39,10,18,-8,1,5,-4,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5644590044,23,16.18.817.5716,1760,43156,46511,-3355,49698,53866,-4168,738,756,-18,12,22,-10,2,5,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5644590044,24,16.18.817.5716,1760,45829,49065,-3236,51866,57661,-5795,775,795,-20,13,24,-11,3,5,-2,0,4,-4,4,0,0,1,0,0,0,1,0,0,3,3,2,2,0
NA1_5644590044,25,16.18.817.5716,1760,46905,51744,-4839,52921,63446,-10525,792,833,-41,13,25,-12,3,5,-2,0,4,-4,4,0,0,1,0,0,0,1,0,1,3,3,2,2,0
NA1_5644590044,26,16.18.817.5716,1760,48590,53229,-4639,55948,65711,-9763,839,871,-32,13,25,-12,3,5,-2,0,4,-4,4,0,0,1,0,0,0,1,0,1,3,3,2,2,0
NA1_5644590044,27,16.18.817.5716,1760,49618,56684,-7066,57395,68851,-11456,852,894,-42,13,27,-14,3,7,-4,0,4,-4,4,0,0,1,0,0,0,1,0,1,2,3,2,2,0
NA1_5644590044,28,16.18.817.5716,1760,52326,59268,-6942,60582,72131,-11549,876,923,-47,14,29,-15,3,7,-4,0,4,-4,4,0,0,1,0,0,0,1,0,1,2,3,2,2,0
NA1_5644590044,29,16.18.817.5716,1760,53994,63315,-9321,62797,76189,-13392,903,932,-29,15,34,-19,3,9,-6,0,4,-4,4,0,0,1,0,0,0,1,0,1,1,3,2,2,0
NA1_5644590044,29,16.18.817.5716,1760,54223,64498,-10275,62797,77398,-14601,903,947,-44,15,34,-19,3,9,-6,0,4,-4,4,0,0,1,0,0,0,1,0,1,0,3,0,2,0
NA1_5640002630,0,16.18.816.5012,1651,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,1,16.18.816.5012,1651,2505,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,2,16.18.816.5012,1651,3939,3850,89,2587,2516,71,47,40,7,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,3,16.18.816.5012,1651,5728,5362,366,4944,4820,124,80,82,-2,1,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,4,16.18.816.5012,1651,8500,7245,1255,7903,5951,1952,121,93,28,4,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,5,16.18.816.5012,1651,9865,8381,1484,9649,7464,2185,154,122,32,4,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,6,16.18.816.5012,1651,12378,9988,2390,12666,9807,2859,202,160,42,6,2,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,7,16.18.816.5012,1651,13945,11425,2520,14578,12173,2405,237,197,40,6,2,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,8,16.18.816.5012,1651,15348,13262,2086,16405,14524,1881,270,232,38,6,3,3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,9,16.18.816.5012,1651,17242,15306,1936,18890,16809,2081,308,271,37,7,4,3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,10,16.18.816.5012,1651,18972,16686,2286,21682,18577,3105,354,304,50,7,4,3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,11,16.18.816.5012,1651,20718,18326,2392,23647,20858,2789,384,343,41,8,4,4,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,12,16.18.816.5012,1651,23536,19666,3870,27309,22831,4478,424,380,44,10,4,6,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,13,16.18.816.5012,1651,25767,23096,2671,29820,26143,3677,450,414,36,12,7,5,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,14,16.18.816.5012,1651,28667,24759,3908,32285,27818,4467,483,428,55,14,8,6,1,0,1,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,15,16.18.816.5012,1651,31167,26392,4775,35283,30708,4575,532,471,61,14,8,6,3,0,3,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,16,16.18.816.5012,1651,33294,29363,3931,38041,33920,4121,575,500,75,15,11,4,3,0,3,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5640002630,17,16.18.816.5012,1651,37196,31630,5566,41961,34856,7105,608,517,91,19,11,8,4,0,4,2,0,2,2,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,18,16.18.816.5012,1651,39060,34250,4810,44074,38692,5382,635,567,68,20,12,8,4,0,4,2,0,2,2,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,19,16.18.816.5012,1651,40541,36110,4431,46102,41029,5073,671,607,64,20,12,8,4,0,4,2,0,2,2,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,20,16.18.816.5012,1651,43591,38602,4989,49816,42885,6931,703,641,62,23,12,11,4,1,3,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,21,16.18.816.5012,1651,45605,43430,2175,50980,47796,3184,717,666,51,24,16,8,5,1,4,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,22,16.18.816.5012,1651,46783,46703,80,52786,51315,1471,742,710,32,24,18,6,5,2,3,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,23,16.18.816.5012,1651,49350,48163,1187,55730,52488,3242,754,719,35,27,19,8,5,2,3,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5640002630,24,16.18.816.5012,1651,51748,50009,1739,61080,54807,6273,796,761,35,27,19,8,5,2,3,3,0,3,1,4,0,0,0,0,0,1,1,0,3,3,2,2,1
NA1_5640002630,25,16.18.816.5012,1651,54118,51471,2647,64230,56295,7935,821,789,32,30,19,11,5,2,3,3,0,3,1,4,0,0,0,0,0,1,1,0,3,3,2,2,1
NA1_5640002630,26,16.18.816.5012,1651,58272,52949,5323,67692,57993,9699,865,814,51,31,19,12,8,2,6,4,0,4,0,4,1,0,0,0,0,1,1,0,3,2,2,2,1
NA1_5640002630,27,16.18.816.5012,1651,61420,56031,5389,71654,60936,10718,878,834,44,36,22,14,9,2,7,4,0,4,0,4,1,0,0,0,0,1,1,0,3,2,2,2,1
NA1_5640002630,28,16.18.816.5012,1651,63456,56380,7076,73655,61182,12473,889,834,55,38,22,16,9,2,7,4,0,4,0,4,1,0,0,0,0,1,1,0,3,1,2,0,1
NA1_5645347612,0,16.18.817.5716,1591,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,1,16.18.817.5716,1591,2505,2540,-35,0,62,-62,0,2,-2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,2,16.18.817.5716,1591,3862,4333,-471,2237,2527,-290,36,44,-8,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,3,16.18.817.5716,1591,5620,5705,-85,5041,4853,188,86,79,7,0,1,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,4,16.18.817.5716,1591,6704,8401,-1697,5976,7308,-1332,103,121,-18,0,4,-4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,5,16.18.817.5716,1591,8382,10086,-1704,8565,9622,-1057,155,158,-3,0,5,-5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,6,16.18.817.5716,1591,10112,12828,-2716,10449,11929,-1480,179,194,-15,1,8,-7,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,7,16.18.817.5716,1591,11620,14478,-2858,11960,14019,-2059,201,232,-31,2,8,-6,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,8,16.18.817.5716,1591,13095,16117,-3022,14191,16248,-2057,243,270,-27,2,9,-7,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,9,16.18.817.5716,1591,15612,17452,-1840,17157,17762,-605,285,295,-10,4,9,-5,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,10,16.18.817.5716,1591,17609,19221,-1612,19704,20679,-975,322,351,-29,5,9,-4,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,11,16.18.817.5716,1591,20462,20647,-185,22056,21505,551,352,363,-11,7,10,-3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,12,16.18.817.5716,1591,23473,22492,981,24975,23629,1346,381,391,-10,10,11,-1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,13,16.18.817.5716,1591,25812,23741,2071,27645,25869,1776,425,416,9,11,11,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,14,16.18.817.5716,1591,27481,25772,1709,30963,28663,2300,470,467,3,11,11,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,15,16.18.817.5716,1591,30505,27031,3474,34213,30572,3641,505,495,10,13,11,2,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,16,16.18.817.5716,1591,32576,29562,3014,36339,33642,2697,540,538,2,13,12,1,1,0,1,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,17,16.18.817.5716,1591,34226,31362,2864,38389,35710,2679,583,568,15,13,13,0,1,0,1,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645347612,18,16.18.817.5716,1591,37035,32947,4088,42174,37426,4748,624,597,27,15,13,2,1,1,0,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5645347612,19,16.18.817.5716,1591,39705,34610,5095,45007,39815,5192,668,641,27,16,13,3,3,1,2,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5645347612,20,16.18.817.5716,1591,41153,37770,3383,46638,43370,3268,689,677,12,17,15,2,3,1,2,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5645347612,21,16.18.817.5716,1591,42966,40681,2285,51110,46468,4642,740,714,26,17,16,1,3,3,0,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5645347612,22,16.18.817.5716,1591,45986,42026,3960,54473,48565,5908,774,749,25,20,16,4,3,3,0,3,0,3,1,4,0,0,0,0,0,1,0,0,3,3,2,2,1
NA1_5645347612,23,16.18.817.5716,1591,48933,42995,5938,59263,49036,10227,795,759,36,21,16,5,3,3,0,3,0,3,1,4,0,0,0,0,0,1,1,0,3,3,2,2,1
NA1_5645347612,24,16.18.817.5716,1591,51939,44856,7083,62099,51555,10544,822,777,45,23,17,6,4,3,1,4,0,4,0,4,1,0,0,0,0,1,1,0,3,3,2,2,1
NA1_5645347612,25,16.18.817.5716,1591,53404,46625,6779,63886,55173,8713,846,823,23,24,17,7,4,3,1,4,0,4,0,4,1,0,0,0,0,1,1,0,3,3,2,2,1
NA1_5645347612,26,16.18.817.5716,1591,57581,50173,7408,67738,57600,10138,871,838,33,27,18,9,6,4,2,4,0,4,0,4,1,0,0,0,0,1,1,0,3,2,2,2,1
NA1_5645347612,27,16.18.817.5716,1591,59614,51531,8083,69881,58817,11064,891,838,53,29,18,11,6,5,1,4,0,4,0,4,1,0,0,0,0,1,1,0,3,2,2,0,1
NA1_5646823009,0,16.18.817.5716,1770,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,1,16.18.817.5716,1770,2505,2500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,2,16.18.817.5716,1770,3760,3973,-213,2268,2733,-465,34,46,-12,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,3,16.18.817.5716,1770,5805,5770,35,4718,5130,-412,70,85,-15,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,4,16.18.817.5716,1770,6856,8242,-1386,6222,6537,-315,93,107,-14,1,4,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,5,16.18.817.5716,1770,8058,9862,-1804,8283,9120,-837,119,156,-37,1,4,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,6,16.18.817.5716,1770,9716,11266,-1550,10543,11154,-611,150,192,-42,2,4,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,7,16.18.817.5716,1770,10922,13587,-2665,12401,13924,-1523,176,233,-57,2,6,-4,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,8,16.18.817.5716,1770,12309,15012,-2703,14804,16076,-1272,216,273,-57,2,6,-4,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,9,16.18.817.5716,1770,13739,16747,-3008,17062,18825,-1763,251,323,-72,2,6,-4,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,10,16.18.817.5716,1770,17115,18167,-1052,19415,20031,-616,270,334,-64,6,7,-1,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,11,16.18.817.5716,1770,18073,20304,-2231,20475,22741,-2266,289,380,-91,6,8,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,12,16.18.817.5716,1770,19768,22485,-2717,22678,25799,-3121,327,427,-100,6,9,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,13,16.18.817.5716,1770,21454,24122,-2668,24986,28942,-3956,356,472,-116,6,9,-3,0,0,0,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,14,16.18.817.5716,1770,22841,27506,-4665,26912,31996,-5084,386,501,-115,6,11,-5,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,15,16.18.817.5716,1770,24153,29728,-5575,29511,35077,-5566,413,540,-127,6,12,-6,0,1,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,16,16.18.817.5716,1770,26715,32026,-5311,31165,36949,-5784,430,566,-136,7,13,-6,1,2,-1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646823009,17,16.18.817.5716,1770,29003,34901,-5898,33935,39995,-6060,460,608,-148,8,14,-6,1,3,-2,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,18,16.18.817.5716,1770,32220,36112,-3892,36905,41906,-5001,481,637,-156,10,14,-4,1,3,-2,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,19,16.18.817.5716,1770,34513,39898,-5385,39004,46284,-7280,482,663,-181,13,19,-6,1,3,-2,0,2,-2,4,2,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,20,16.18.817.5716,1770,35988,41395,-5407,41108,48553,-7445,519,697,-178,13,19,-6,1,3,-2,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,21,16.18.817.5716,1770,37744,43598,-5854,43998,50445,-6447,568,734,-166,13,19,-6,1,4,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,22,16.18.817.5716,1770,40763,45274,-4511,47823,52128,-4305,588,752,-164,16,20,-4,1,4,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,23,16.18.817.5716,1770,42786,46801,-4015,50227,54249,-4022,619,789,-170,17,20,-3,1,4,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,24,16.18.817.5716,1770,44666,48027,-3361,52875,55724,-2849,653,809,-156,18,20,-2,1,4,-3,0,3,-3,4,1,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,25,16.18.817.5716,1770,45550,50779,-5229,53377,59268,-5891,661,827,-166,18,23,-5,1,4,-3,0,4,-4,4,0,0,1,0,0,0,1,0,0,3,3,2,2,0
NA1_5646823009,26,16.18.817.5716,1770,46425,54631,-8206,53924,62902,-8978,670,869,-199,18,25,-7,1,6,-5,0,4,-4,4,0,0,1,0,0,0,1,0,0,2,3,2,2,0
NA1_5646823009,27,16.18.817.5716,1770,47820,56738,-8918,55517,64885,-9368,696,888,-192,18,27,-9,1,6,-5,0,4,-4,4,0,0,1,0,0,0,1,0,0,2,3,2,2,0
NA1_5646823009,28,16.18.817.5716,1770,49712,61734,-12022,57074,72043,-14969,703,912,-209,19,30,-11,1,8,-7,0,4,-4,4,0,0,1,0,0,0,1,0,1,1,3,2,2,0
NA1_5646823009,29,16.18.817.5716,1770,51881,63708,-11827,60659,74951,-14292,760,951,-191,19,31,-12,1,8,-7,0,4,-4,4,0,0,1,0,0,0,1,0,1,1,3,2,2,0
NA1_5646823009,30,16.18.817.5716,1770,52819,66893,-14074,61602,77944,-16342,760,954,-194,20,35,-15,1,8,-7,0,4,-4,4,0,0,1,0,0,0,1,0,1,1,3,0,2,0
NA1_5645728398,0,16.18.817.5716,1418,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,1,16.18.817.5716,1418,2500,2505,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,2,16.18.817.5716,1418,4485,4311,174,2685,2490,195,45,41,4,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,3,16.18.817.5716,1418,5675,5942,-267,4230,4639,-409,74,75,-1,1,2,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,4,16.18.817.5716,1418,7300,7547,-247,6610,6910,-300,118,118,0,1,2,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,5,16.18.817.5716,1418,9135,9849,-714,8979,9191,-212,157,150,7,2,4,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,6,16.18.817.5716,1418,10723,10935,-212,11266,10631,635,188,169,19,3,4,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,7,16.18.817.5716,1418,13280,12247,1033,13658,12790,868,233,202,31,5,4,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,8,16.18.817.5716,1418,15311,14116,1195,16342,15303,1039,270,242,28,7,5,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,9,16.18.817.5716,1418,17746,15626,2120,19095,16859,2236,306,272,34,9,5,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,10,16.18.817.5716,1418,20363,17137,3226,22308,19221,3087,351,313,38,12,5,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,11,16.18.817.5716,1418,21814,18384,3430,24202,21235,2967,387,347,40,12,5,7,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,12,16.18.817.5716,1418,23820,20185,3635,26449,23379,3070,431,375,56,12,6,6,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,13,16.18.817.5716,1418,26374,21496,4878,30092,25933,4159,475,403,72,14,6,8,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,14,16.18.817.5716,1418,28431,24614,3817,32854,28643,4211,511,432,79,15,8,7,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,15,16.18.817.5716,1418,31254,26542,4712,35382,30455,4927,547,463,84,16,8,8,1,0,1,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,16,16.18.817.5716,1418,33178,28106,5072,37491,32317,5174,582,491,91,16,8,8,3,0,3,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5645728398,17,16.18.817.5716,1418,36849,29558,7291,40193,33957,6236,608,515,93,19,8,11,5,0,5,2,0,2,2,4,0,0,0,0,0,0,0,0,3,2,2,2,1
NA1_5645728398,18,16.18.817.5716,1418,38516,31042,7474,42210,36331,5879,636,550,86,20,8,12,5,0,5,2,0,2,2,4,0,0,0,0,1,0,0,0,3,2,2,2,1
NA1_5645728398,19,16.18.817.5716,1418,41625,34323,7302,44238,40571,3667,668,600,68,20,9,11,7,0,7,2,0,2,2,4,0,0,0,0,1,0,0,0,3,1,2,2,1
NA1_5645728398,20,16.18.817.5716,1418,42861,36101,6760,45460,43169,2291,693,647,46,20,9,11,7,0,7,2,0,2,2,4,0,0,0,0,1,0,0,0,3,1,2,2,1
NA1_5645728398,21,16.18.817.5716,1418,44532,37776,6756,49240,45905,3335,702,688,14,20,9,11,7,0,7,2,0,2,2,4,0,0,0,0,1,0,1,0,3,1,2,2,1
NA1_5645728398,22,16.18.817.5716,1418,46087,39727,6360,51535,48512,3023,742,718,24,20,10,10,7,0,7,3,0,3,1,4,0,0,0,0,1,0,1,0,3,2,2,2,1
NA1_5645728398,23,16.18.817.5716,1418,48530,41474,7056,54291,51006,3285,770,752,18,21,10,11,8,0,8,3,0,3,1,4,0,0,0,0,1,0,1,0,3,1,2,2,1
NA1_5645728398,24,16.18.817.5716,1418,49974,42208,7766,55641,51466,4175,777,758,19,22,10,12,8,0,8,3,0,3,1,4,0,0,0,0,1,0,1,0,3,1,2,0,1
NA1_5639399573,0,16.18.816.5012,1124,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639399573,1,16.18.816.5012,1124,2505,2510,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639399573,2,16.18.816.5012,1124,3808,3921,-113,2506,2544,-38,39,42,-3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5639399573,3,16.18.816.5012,1124,5350,5351,-1,5159,5187,-28,80,81,-1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
